Mozambique,Chamois,17720,196
Oregon,Parascyllium,44873,197
Louisiana,Jaguar,63555,198
Australia,Heron,90638,199
Tunisia,Mouse,80011,200
Ecuador,Jaguar,86296,201
CZECH_REPUBLIC,Jaguar,84533,202
Nepal,Pygmy_Shark,74781,203
Ecuador,Giraffe,45936,204
Kiribati,Mule,58886,205
Tuvalu,Peafowl,265,206
Jordan,Parmaturus,30661,207
Washington,Peafowl,98358,208
Turkey,Pelican,79384,209
Japan,Columbidae,96469,210
Mozambique,Poroderma,54230,211
Denmark,Dogfish,92060,212
Tunisia,Chamois,4692,213
Maine,Raven,47108,214
Georgia,Poroderma,68247,215
Nepal,Coyote,97857,216
Colombia,Flamingo,97907,217
Maryland,Chiloscyllium,14605,218
Kiribati,Gerbil,70814,219
Ecuador,Baboon,68293,220
Mozambique,Sawshark,87788,221
New_Mexico,Hemitriakis,84875,222
Hawaii,Goldfinch,48515,223
Denmark,Hyena,32154,224
Alabama,Lamniformes,57541,225
COSTA_RICA,Snipe,4918,226
Alaska,Isogomphodon,57107,227
Taiwan,Human,13052,228
EQUATORIAL_GUINEA,Manatee,33886,229
Denmark,Pelican,45334,230
Croatia,Jackal,66580,231
Wisconsin,Nightingale,89432,232
Mississippi,Gorilla,82146,233
Sweden,Orectolobus,94959,234
Dominica,Hawk,94432,235
Taiwan,Fish,70035,236
France,Heron,14528,237
North_Carolina,Carcharhinus,48791,238
Taiwan,Swallow,89133,239
Arizona,Jaguar,82553,240
North_Carolina,Rhinoceros,16777,241
Zimbabwe,Gazelle,80301,242
Georgia,Otter,5878,243
Michigan,Coccinellidae,89079,244
Michigan,Jaguar,44470,245
Ukraine,Echinorhinus,82868,246
New_Jersey,Peafowl,82888,247
Oregon,Gorilla,69396,248
Uzbekistan,Coccinellidae,89340,249
Malta,Anatidae,5519,250
WESTERN_SAHARA,Gazelle,40406,251
Namibia,Echinorhinus,51790,252
Florida,Magpie,99706,253
Monaco,Camel,81973,254
MARSHALL_ISLANDS,Snipe,94485,255
Uganda,Columbidae,10309,256
Minnesota,Fox,57530,257
Tanzania,Coccinellidae,38037,258
Arizona,Flamingo,52528,259
Monaco,Lion,33945,260
Italy,Hyena,84550,261
Denmark,Anatidae,71070,262
Malawi,Sawshark,49869,263
Malawi,Coyote,41471,264
Australia,Gerbil,66427,265
South_Carolina,Zebra,50897,266
Greece,Prionace_glauca,97042,267
WESTERN_SAHARA,Triakis,54770,268
Alaska,Hornet,75713,269
Switzerland,Gorilla,19500,270
Minnesota,Skunk,25670,271
Tanzania,Sphyrna_lewini,58886,272
COSTA_RICA,Hyena,67516,273
Ukraine,Orectolobus,84231,274
Madagascar,Fox,88919,275
Louisiana,Bullhead_shark,19044,276
Singapore,Fish,32336,277
Texas,Swallow,88599,278
Nigeria,Dolphin,9547,279
New_Jersey,Alligator,41572,280
Croatia,Lion,28769,281
New_Mexico,Goose,24049,282
Nauru,Sphyrna_lewini,23710,283
Illinois,Anatidae,65418,284
Ecuador,Pinniped,92093,285
Maryland,Angel_shark,87351,286
Hawaii,Rhinoceros,9090,287
Maine,Bullhead_shark,75504,288
Ecuador,Pelican,70857,289
Sweden,Camel,43628,290
Rhode_Island,Poroderma,3451,291
Arizona,Hyena,83886,292
Australia,Gerbil,85546,293
Uzbekistan,Whale_Shark,70961,294
Denmark,Skunk,34627,295
Washington,Mallard,98161,296
Latvia,Swallow,39052,297
Italy,Bison,58329,298
Monaco,Sphyrna_lewini,94463,299
Texas,Scoliodon,71588,300
Arizona,Ostrich,18092,301
Netherlands,Cirrhoscyllium,65869,302
NEW_ZEALAND,Echinorhinus,9066,303
NEW_ZEALAND,Cirrhoscyllium,29268,304
Finland,Lion,43068,305
DOMINICAN_REPUBLIC,Otter,97393,306
Nebraska,Mule,52680,307
Hawaii,Hemitriakis,47425,308
Australia,Sawshark,5877,309
Georgia,Badger,67908,310
France,Sphyrna_lewini,76763,311
Illinois,Bison,89985,312
Italy,Donkey,56340,313
Lithuania,Swallow,46702,314
France,Hamster,69758,315
Florida,Angel_shark,17554,316
Maine,Gerbil,86924,317
California,Sawshark,669,318
CZECH_REPUBLIC,Gorilla,713,319
Vatican_City,Hemiscyllium,41042,320
Alaska,Guanaco,48402,321
Ethiopia,Angel_shark,10143,322
Alaska,Hamster,28897,323
Tanzania,Ostrich,30418,324
Malta,Whale_Shark,66406,325
Switzerland,Pelican,94044,326
EQUATORIAL_GUINEA,Dolphin,46545,327
Finland,Manatee,31178,328
North_Carolina,Manatee,44986,329
TRINIDAD_AND_TOBAGO,Dogfish,71843,330
Thailand,Pony,8729,331
Nauru,Cirrhoscyllium,45699,332
Jordan,Parascyllium,37562,333
MARSHALL_ISLANDS,Peafowl,26338,334
Florida,Fish,14118,335
Tunisia,Triakis,50014,336
Namibia,Guanaco,31005,337
Hawaii,Quail,39823,338
Greece,Wren,98323,339
Latvia,Sphyrna_lewini,24615,340
Zambia,Heron,96441,341
Rhode_Island,Lamna,10908,342
Singapore,Fish,39011,343
Grenada,Goose,3863,344
Spain,Cobra,97210,345
Latvia,Hornet,47155,346
Nauru,Gazelle,58222,347
Madagascar,Crow,89490,348
Georgia,Beaver,6968,349
Slovakia,Beaver,85375,350
Zimbabwe,Zebra,27934,351
Kiribati,Zebra,75102,352
Namibia,Snipe,65273,353
Madagascar,Badger,95549,354
Massachusetts,Gazelle,9422,355
COSTA_RICA,Isurus,19669,356
Croatia,Cormorant,67029,357
Nepal,Alligator,25506,358
Dominica,Wren,16845,359
Alaska,Prionace,84680,360
Ghana,Louse,33479,361
Sudan,Cheetah,3553,362
Latvia,Pygmy_Shark,23376,363
Turkey,Swallow,68971,364
South_Carolina,Angel_shark,22395,365
Turkey,Lamniformes,87389,366
New_Mexico,Snipe,29025,367
Singapore,Carcharhiniformes,36837,368
Texas,Isogomphodon,32604,369
Minnesota,Wombat,27522,370
Singapore,Cirrhoscyllium,49281,371
Finland,Wombat,22679,372
Nauru,Cormorant,1944,373
Texas,Pygmy_Shark,22225,374
Denmark,Pony,58559,375
Mozambique,Bison,20490,376
Wyoming,Goldfinch,99615,377
Ukraine,Giant_Panda,57629,378
Australia,Orectolobus,9460,379
Zambia,Heron,15705,380
Serbia,Polecat,77087,381
New_Jersey,Quail,79194,382
EQUATORIAL_GUINEA,Polecat,90290,383
WESTERN_SAHARA,Hawk,34506,384
Malta,Rhizoprionodon,61682,385
Wyoming,Anatidae,63960,386
Tanzania,Rhinoceros,3067,387
Jordan,Jaguar,98135,388
South_Carolina,Chamois,73225,389
Malawi,Alligator,80954,390
Texas,Fish,79873,391
Nebraska,Mule,35238,392
Finland,Sawshark,39531,393
Barbados,Orectolobus,68544,394
Zambia,Sheep,2700,395
Malawi,Angel_shark,285,396
Madagascar,Poroderma,44465,397
Switzerland,Carcharhiniformes,24581,398
Nebraska,Chamois,31222,399
DOMINICAN_REPUBLIC,Squaliformes,57020,400
Netherlands,Hemiscyllium,69485,401
Pennsylvania,Lion,81330,402
Thailand,Louse,87964,403
Canada,Swan,42440,404
Minnesota,Goldfinch,53567,405
Mississippi,Giant_Panda,48215,406
Switzerland,Cobra,40928,407
Uganda,Hornet,42024,408
Washington,Polecat,17401,409
Greece,Whale_Shark,14996,410
Canada,Wren,51362,411
Ghana,Angel_shark,2519,412
Tunisia,Hyena,33202,413
Spain,Human,27478,414
Nepal,Coyote,36916,415
Japan,Pristiophorus,90275,416
MARSHALL_ISLANDS,Cheetah,19457,417
Tunisia,Crow,33045,418
Greece,Hemiscyllium,40517,419
Texas,Sphyrna_lewini,67441,420
Washington,Wren,15875,421
Madagascar,Donkey,98416,422
Tunisia,Negaprion,7982,423
Tuvalu,Pristiophorus,43813,424
South_Carolina,Badger,93000,425
Lithuania,Lion,14343,426
Arizona,Chamois,15555,427
Illinois,Pristiophorus,76951,428
Tanzania,Wombat,22903,429
Florida,Pinniped,4947,430
Kiribati,Cobra,64424,431
Oregon,Sawshark,67247,432
Hawaii,Dolphin,41090,433
Uruguay,Columbidae,93291,434
Italy,Isurus,90232,435
Slovenia,Orectolobus,99816,436
Turkey,Gorilla,17955,437
Malawi,Giant_Panda,64710,438
Rhode_Island,Mouse,87537,439
CZECH_REPUBLIC,Bullhead_shark,34799,440
Malta,Heron,34198,441
Guatemala,Dolphin,87193,442
Jordan,Jaguar,97139,443
Tennessee,Human,10667,444
Slovenia,Snipe,85584,445
Singapore,Ostrich,72753,446
Sudan,Louse,65956,447
Colombia,Gazelle,52462,448
Alaska,Bullhead_shark,68101,449
Arizona,Isurus,94282,450
Turkey,Hornet,68539,451
Tuvalu,Manatee,34762,452
Turkey,Pygmy_Shark,97876,453
CZECH_REPUBLIC,Camel,64348,454
New_Jersey,Columbidae,73992,455
Ecuador,Rhizoprionodon,32432,456
Vatican_City,Otter,71292,457
Mozambique,Gorilla,83501,458
Sudan,Whale_Shark,794,459
Australia,Carcharhiniformes,86335,460
Minnesota,Cormorant,40283,461
Nepal,Goldfinch,54228,462
Wyoming,Alligator,60924,463
California,Lion,33582,464
Mississippi,Sphyrna_lewini,60182,465
Hawaii,Mule,97976,466
Massachusetts,Jaguar,81639,467
NEW_ZEALAND,Baboon,50614,468
Virginia,Skunk,10677,469
Ireland,Partridge,28957,470
Mississippi,Triaenodon,55217,471
Serbia,Bullhead_shark,32629,472
Romania,Prionace,7769,473
Ecuador,Fish,35623,474
Serbia,Raven,90514,475
Slovenia,Pony,1229,476
Thailand,Bison,78015,477
Thailand,Hemiscyllium,99380,478
Romania,Angel_shark,98484,479
Arizona,Hemitriakis,72708,480
Saudi_Arabia,Alligator,306,481
Hawaii,Negaprion,85825,482
Turkey,Heron,82586,483
Maryland,Wren,47096,484
Saudi_Arabia,Nightingale,13780,485
Singapore,Reindeer,49071,486
Australia,Raven,65887,487
Minnesota,Fish,4444,488
Uganda,Carcharhiniformes,31232,489
Wyoming,Cormorant,70474,490
Sudan,Pinniped,76934,491
Nigeria,American_Bison,89648,492
Mozambique,Coccinellidae,36198,493
Tuvalu,Alligator,26900,494
Tonga,Peafowl,85315,495
Zambia,Baboon,97629,496
Monaco,Cormorant,71273,497
Turkey,Hamster,21625,498
Michigan,Dolphin,41996,499
Hawaii,Lamna,72531,500
Italy,Rhinoceros,49046,501
Massachusetts,Rhizoprionodon,47324,502
Michigan,Hyena,17157,503
Maine,Camel,15503,504
Uruguay,Jackal,68911,505
Luxembourg,Polecat,76734,506
EL_SALVADOR,Fish,78964,507
France,Flamingo,47069,508
Romania,Zebra,10770,509
Missouri,Louse,18096,510
Ethiopia,Crow,85014,511
Pennsylvania,Baboon,39869,512
Uganda,Ram,71865,513
WESTERN_SAHARA,Quail,4976,514
CZECH_REPUBLIC,Pinniped,57631,515
TRINIDAD_AND_TOBAGO,Louse,73060,516
Michigan,Baboon,95290,517
Malaysia,Poroderma,64298,518
Greece,Prionace,41162,519
CZECH_REPUBLIC,Fox,71961,520
DOMINICAN_REPUBLIC,Pony,87565,521
Uzbekistan,Coyote,89803,522
Cyprus,Rhizoprionodon,92212,523
New_Jersey,Moose,6164,524
NEW_ZEALAND,Angel_shark,48654,525
Japan,Mallard,49359,526
Nauru,Rhinoceros,42767,527
Virginia,Ram,54462,528
Australia,Giraffe,53948,529
NEW_ZEALAND,Crow,67351,530
Sudan,Sphyrna_lewini,60249,531
Malta,Prionace,67670,532
Cyprus,Hawk,88809,533
Dominica,Bullhead_shark,69914,534
Washington,Triakis,63291,535
COSTA_RICA,Heron,95432,536
Namibia,American_Bison,8737,537
Illinois,Triakis,56926,538
Zimbabwe,Crow,5467,539
Jordan,Peafowl,63437,540
Romania,Coyote,25537,541
Oregon,Nightingale,88302,542
EL_SALVADOR,Cheetah,85471,543
Taiwan,Raven,84561,544
NEW_ZEALAND,Fish,48235,545
Tennessee,Cheetah,77898,546
Saudi_Arabia,Mallard,6568,547
NEW_ZEALAND,Prionace,71686,548
Oregon,Hemitriakis,48267,549
Nigeria,Scoliodon,41510,550
Minnesota,Pelican,26153,551
Tonga,Sawshark,71768,552
Uganda,Louse,85378,553
MARSHALL_ISLANDS,Wren,93164,554
Georgia,Coccinellidae,83993,555
Sudan,Scoliodon,3374,556
CZECH_REPUBLIC,Mallard,41421,557
Maryland,Giant_Panda,29949,558
Sweden,Columbidae,95749,559
Guatemala,Carcharhiniformes,3855,560
South_Carolina,Wombat,10207,561
Turkey,Hamster,39487,562
Cyprus,Ram,74949,563
Switzerland,Fish,39980,564
Singapore,Donkey,3314,565
Latvia,Flamingo,68607,566
Massachusetts,Poroderma,83109,567
Wisconsin,Parmaturus,93522,568
Ecuador,Sheep,83930,569
MARSHALL_ISLANDS,Prionace_glauca,79490,570
Latvia,Hamster,29449,571
Colombia,Camel,2968,572
Turkey,Heron,27390,573
Namibia,Angel_shark,6718,574
Nauru,Pristiophorus,32097,575
Ukraine,Peafowl,20838,576
Wisconsin,Apristurus,8888,577
Croatia,Skunk,6563,578
Monaco,Bullhead_shark,8597,579
Tennessee,Squaliformes,22518,580
Thailand,Baboon,31706,581
Latvia,Pelican,84653,582
Malawi,Rhinoceros,68936,583
NEW_ZEALAND,Zebra,7946,584
Louisiana,Cirrhoscyllium,56429,585
EL_SALVADOR,Apristurus,19083,586
Oregon,Pelican,48002,587
Australia,Bison,55400,588
WESTERN_SAHARA,Partridge,26752,589
Oregon,Coccinellidae,5342,590
Slovenia,Crow,21468,591
Michigan,Skunk,72469,592
Massachusetts,Hemiscyllium,43606,593
Morocco,Snipe,44336,594
Zambia,Lion,761,595
Mississippi,Heron,51647,596
Singapore,Cobra,90660,597
Barbados,Cobra,67726,598
Taiwan,Magpie,54860,599
Italy,Fox,66345,600
Turkey,Mallard,50521,601
Croatia,Cormorant,92922,602
Arizona,Goldfinch,39507,603
New_Jersey,Dolphin,33854,604
Uganda,Dolphin,26440,605
Illinois,Pygmy_Shark,29142,606
MARSHALL_ISLANDS,Prionace_glauca,42322,607
Nebraska,Hamster,25782,608
Mississippi,Triaenodon,22635,609
Washington,Cirrhoscyllium,73751,610
North_Carolina,Lamniformes,66814,611
NEW_ZEALAND,Triakis,82597,612
Italy,Sheep,7417,613
California,Parascyllium,46411,614
Texas,Columbidae,4512,615
Alabama,Hemitriakis,45404,616
Lithuania,Jaguar,73334,617
TRINIDAD_AND_TOBAGO,Gazelle,68944,618
Nepal,Triaenodon,69727,619
Jordan,Alligator,13897,620
Dominica,Donkey,37907,621
Colombia,Heron,95297,622
Sweden,Peafowl,21840,623
Ethiopia,Prionace_glauca,38934,624
California,Squaliformes,21661,625
Michigan,Fox,51035,626
Tennessee,Crow,53493,627
Romania,Sphyrna_lewini,14961,628
EL_SALVADOR,Rhizoprionodon,49581,629
Slovenia,Sawshark,17656,630
Zambia,Triakis,1194,631
TRINIDAD_AND_TOBAGO,Snipe,42160,632
NEW_ZEALAND,Mouse,78784,633
Serbia,Coccinellidae,63561,634
Florida,Camel,83653,635
WESTERN_SAHARA,Chiloscyllium,7560,636
Nebraska,Crow,56892,637
Greece,Mallard,42078,638
CZECH_REPUBLIC,Anatidae,29992,639
Thailand,Jaguar,86400,640
Latvia,Parascyllium,96719,641
Pennsylvania,Ostrich,29966,642
COSTA_RICA,Alligator,40043,643
Tunisia,Goose,28035,644
Uganda,Magpie,72195,645
Massachusetts,Partridge,45352,646
Slovakia,Jackal,64967,647
Uzbekistan,Carcharhiniformes,41112,648
Ethiopia,Fish,53972,649
Texas,Pony,66810,650
Zimbabwe,Human,49558,651
Florida,Quail,73647,652
Nepal,Zebra,73324,653
COSTA_RICA,Guanaco,59424,654
Maine,Donkey,92291,655
New_Jersey,Columbidae,78639,656
Latvia,Zebra,48200,657
New_Jersey,Manatee,59271,658
Zambia,Rhizoprionodon,43274,659
Turkey,Carcharhiniformes,96901,660
Sweden,Wren,24143,661
Lithuania,Moose,17956,662
Slovenia,Lamniformes,72401,663
Alaska,Dogfish,7506,664
Sweden,Goose,50760,665
Grenada,Human,56217,666
Colombia,Crow,38390,667
Australia,Chiloscyllium,69039,668
Zambia,Prionace_glauca,23546,669
Latvia,Camel,34345,670
Alabama,Moose,71316,671
Greece,Camel,35436,672
Tonga,Mule,21409,673
Serbia,Polecat,20795,674
Tonga,Crow,73878,675
Romania,Gorilla,24812,676
Lithuania,Human,63458,677
Namibia,Carcharhinus,94943,678
Malawi,Rhizoprionodon,14109,679
Samoa,Dogfish,98868,680
Finland,Donkey,74696,681
Sudan,Peafowl,63406,682
Canada,Dogfish,43303,683
Louisiana,Parmaturus,4356,684
Nigeria,Cirrhoscyllium,97851,685
Ethiopia,Columbidae,82564,686
Kiribati,Hamster,92623,687
Slovenia,Fox,18327,688
Ghana,Orectolobus,20308,689
Slovakia,Polecat,18840,690
Wyoming,Wren,22196,691
Hawaii,Giant_Panda,55398,692
Cyprus,Negaprion,64506,693
Denmark,Ostrich,78696,694
Zambia,Baboon,2294,695
Guatemala,Alligator,31232,696
Singapore,Human,93483,697
Florida,Partridge,69685,698
Serbia,Hawk,78253,699
Ecuador,Negaprion,64067,700
Tanzania,Magpie,63833,701
Georgia,Cheetah,6215,702
Virginia,Heron,28457,703
Malawi,Swan,64193,704
South_Carolina,Gorilla,30816,705
MARSHALL_ISLANDS,Gorilla,69441,706
Denmark,Orectolobus,59861,707
Latvia,Triaenodon,39249,708
Sweden,Lamna,85317,709
WESTERN_SAHARA,Beaver,86742,710
WESTERN_SAHARA,Black_panther,80030,711
California,Alligator,61602,712
South_Carolina,Giant_Panda,1896,713
Ukraine,Dolphin,60808,714
Illinois,Fox,41289,715
Malaysia,Black_panther,19019,716
Taiwan,Hamster,91987,717
Australia,Columbidae,61866,718
Australia,Jaguar,58752,719
TRINIDAD_AND_TOBAGO,Parmaturus,96770,720
Samoa,Badger,4436,721
Illinois,Coccinellidae,78680,722
Maryland,Manatee,73473,723
Thailand,Louse,76096,724
Nauru,Peafowl,4859,725
Serbia,Gazelle,63390,726
Spain,Snipe,76907,727
CZECH_REPUBLIC,Hornet,67801,728
Ecuador,Ram,52833,729
Uzbekistan,Magpie,90877,730
Cyprus,Manatee,50083,731
Nepal,American_Bison,57532,732
Greece,Dolphin,30223,733
Morocco,Swallow,75756,734
South_Carolina,Sphyrna_lewini,3449,735
Wisconsin,Sawshark,7442,736
Switzerland,Black_panther,27993,737
Barbados,Sphyrna_lewini,16927,738
Uruguay,Hyena,47951,739
EL_SALVADOR,Chiloscyllium,88944,740
Zambia,Crow,13290,741
Maryland,Negaprion,67649,742
Serbia,Guanaco,45288,743
Guatemala,Cobra,5842,744
Alaska,Columbidae,90292,745
Tonga,Swallow,2803,746
Canada,Triakis,68151,747
Virginia,Cheetah,50860,748
Florida,Sheep,86858,749
Monaco,Whale_Shark,51379,750
Washington,Magpie,9180,751
Nebraska,Swan,78164,752
Florida,Sawshark,28826,753
Washington,Parascyllium,82594,754
Greece,Carcharhinus,77194,755
TRINIDAD_AND_TOBAGO,Skunk,77833,756
Morocco,Triaenodon,98469,757
Maine,Carcharhinus,90363,758
DOMINICAN_REPUBLIC,Snipe,94396,759
Wyoming,Angel_shark,65270,760
Maryland,Hemiscyllium,64324,761
Latvia,Magpie,43870,762
Monaco,Jackal,52828,763
Madagascar,Moose,25759,764
Zimbabwe,Gorilla,40802,765
Michigan,Nightingale,89529,766
Ecuador,Black_panther,20691,767
Saudi_Arabia,Badger,21571,768
Canada,Echinorhinus,17538,769
Zambia,Pony,60752,770
Italy,Snipe,70971,771
Maryland,Cheetah,55157,772
Washington,Beaver,44473,773
Georgia,Echinorhinus,53670,774
Ireland,Goldfinch,74807,775
Nebraska,Gerbil,90899,776
Tennessee,Pelican,34562,777
Netherlands,Cirrhoscyllium,80018,778
Thailand,Sphyrna_lewini,41993,779
Denmark,Hyena,20531,780
Monaco,Goldfinch,37179,781
Nepal,Guanaco,39513,782
Slovenia,Pony,65779,783
Virginia,Otter,26288,784
Monaco,Carcharhinus,23965,785
Japan,Bison,13416,786
NEW_ZEALAND,Zebra,78157,787
Washington,Otter,17238,788
Slovakia,Manatee,23733,789
Alabama,Gorilla,70552,790
TRINIDAD_AND_TOBAGO,Scoliodon,69048,791
COSTA_RICA,Cobra,16951,792
Nauru,Moose,62614,793
Colombia,American_Bison,90632,794
Tonga,Wren,58607,795
Nepal,Louse,83853,796
Ukraine,Lamniformes,80107,797
Colombia,Pinniped,77079,798
Nigeria,Lion,69299,799
Massachusetts,Pinniped,65632,800
Turkey,Hyena,95567,801
Uruguay,Apristurus,21280,802
Dominica,Hemitriakis,41762,803
Uruguay,Donkey,41241,804
Tanzania,Baboon,698,805
Turkey,Heron,25235,806
Tonga,Giant_Panda,42722,807
Sweden,Cirrhoscyllium,7093,808
Malaysia,Cheetah,63042,809
Cyprus,Beaver,93722,810
Tennessee,Ram,88812,811
Monaco,Bullhead_shark,94729,812
Serbia,Wren,87870,813
Oregon,Polecat,18283,814
Romania,Fox,75949,815
Zambia,Isurus,23152,816
Mozambique,Giraffe,52674,817
EQUATORIAL_GUINEA,Badger,52932,818
Vatican_City,Hamster,14150,819
MARSHALL_ISLANDS,Flamingo,53109,820
Sweden,Columbidae,9945,821
Canada,Angel_shark,52780,822
Singapore,Negaprion,87416,823
Nebraska,Peafowl,44141,824
