Kiribati,Hyena,56914,171
Zambia,Pelican,12670,172
Zimbabwe,Pinniped,21459,173
Zambia,Swan,88667,174
Denmark,Magpie,19658,175
Uruguay,Mallard,82498,176
NEW_ZEALA,American_,95147,177
Thailand,Wren,25562,178
Zambia,Dogfish,23985,179
Sweden,Crow,15498,180
Texas,Goldfinch,40723,181
Colombia,Hamster,31346,182
Jordan,Negaprion,66538,183
Japan,Hyena,63741,184
Malaysia,Heron,44330,185
Jordan,Hawk,21317,186
Guatemala,Guanaco,61923,187
Croatia,Flamingo,1166,188
Jordan,Coccinell,39848,189
Vatican_C,Cormorant,39827,190
Colombia,Pinniped,74822,191
Guatemala,Wren,97133,192
Nauru,Swallow,30905,193
Uzbekista,Raven,99977,194
Slovakia,Hornet,71249,195
Latvia,Ram,69186,196
Saudi_Ara,Nightinga,45549,197
Minnesota,Gerbil,5849,198
Luxembour,Magpie,23670,199
MARSHALL_,Sawshark,42025,200
Tunisia,Baboon,93826,201
Latvia,Baboon,25853,202
COSTA_RIC,Baboon,43601,203
Uruguay,Baboon,13650,204
Mozambiqu,Baboon,51107,205
Minnesota,Baboon,52242,206
Minnesota,Baboon,28826,207
EQUATORIA,Baboon,26549,208
Malta,Baboon,96538,209
Australia,Baboon,56090,210
Minnesota,Baboon,33909,211
WESTERN_S,Baboon,2682,212
Uzbekista,Baboon,55826,213
Latvia,Baboon,86910,214
Australia,Baboon,58698,215
Greece,Baboon,72073,216
Zambia,Baboon,98889,217
EQUATORIA,Baboon,23287,218
Nauru,Baboon,39957,219
Zambia,Baboon,68501,220
Singapore,Baboon,60494,221
Tuvalu,Baboon,30628,222
Malawi,Baboon,49240,223
Uzbekista,Baboon,91523,224
Vatican_C,Baboon,44901,225
EL_SALVAD,Baboon,13874,226
Tunisia,Baboon,13407,227
Jordan,Baboon,52890,228
Louisiana,Baboon,15702,229
Barbados,Baboon,96710,230
Mozambiqu,Baboon,2169,231
Louisiana,Baboon,5806,232
Serbia,Baboon,18130,233
Greece,Baboon,7464,234
Guatemala,Baboon,15157,235
Samoa,Baboon,99263,236
Cyprus,Baboon,49745,237
MARSHALL_,Baboon,44108,238
Ghana,Baboon,65415,239
Nepal,Baboon,27401,240
